big_cat,small_cat,product_id,product_name,review_text,review_summary
gjs,total,485961063.csv,한만두 콘치즈군만두420gx2+투명한 김치만두420gx2+마라만두168g,"['맛있고 다른만두먹다 먹으니 색달라 좋습니다 ', '고소하고 달콤한게 너무 맛있어요^^ ', '메밀전병이랑 콘치즈랑 매콤갈비 시켰는데 너무 맛있어요 !! 세개중에 저는 매콤갈비만두가 젤 맛있었어요 ㅎㅎ ', '진짜 너무 맛있어서 더 살껄 후회중이에요... 맥주랑 먹어도 존맛일듯 ㅜㅜ 에어프라이어에 돌려먹었는데 진짜 맛있어요ㅜㅜ 안에 콘치즈 듬뿍이고ㅜㅜ 진짜 추천합니다!ㅠㅠ ', '콘 치즈만두 맛있어 보여서 구매해서 먹어봤는데 진짜 맛있습니다. ', '콘치즈맛 만두 모임에서 처음 먹어보고 친구들도 같이 주문하네요 ', '이벤트가로 저렴하게 사서, 그렇게 기대는 안했는데 진짜 맛있어요!  - 갈비만두, 너무 달지 않고 적당히 달달해서 맛있어요 - 살짝 달달하면서 살짝 매콤해서 이게 진짜 맛있어요! - 쭈꾸미만두, 이런 쫀득한 피도 좋아한느데 갈비만두랑 색다른 맛으로 맛있어용! -콘치즈군만두, 이건 아직 안먹어봤는데 맛있을것 같아요 ', '거기다 속에 떡도 들어있는지 쫄깃쫄깃한게 맛있어요~ 중독성 있는 맛이라 너무 맛있어서 한봉지만 산게 아쉬워요ㅠ ', '제 입맛엔 그냥 그래요 ㅎㅎ 옥수수의 단맛과 치즈의 짠맛을 기대했는데 옥수수나 치즈맛은 안나고 시럽? 같은 단맛만 나네요 ㅎㅎ ', '치즈의 짭짤함과 콘의 톡톡터지는 달콤함을 기대했던 저에게는 좀 실망이었어요... 안에 달달한 소스가 들어있는데 제입엔 너무 달아서 치즈의 맛은 전혀 느낄수 없었어요... 옥수수의 달콤함보단 소스의 달콤함만 느껴지는... ']",매콤갈비만두는 적당히 달달하고 매콤해서 제일 맛있었어요. 콘치즈는 맛있어보여서 구매했는데 고소하고 달콤하지만 소스에서 시럽 같은 단맛만 나서 치즈의 맛을 느끼기 힘들었어요...
gjs,total,4750036094.csv,청량리 짱구네 수제 야끼만두 50개,"['짱구네 야끼만두를 친구집에서 친구가 먹어보라고 줬는데 넘나 맛있는거에요 다른집 야끼만두 먹었봤는데 그렇게 맛있는걸 못느꼈는데..;; 이상하게 짱구네가 그리 맛있어서 네이버에서 주문했어요 ㅋㅋㅋ   & 없이 고소~ 해서 데울때 부터 맛있는 냄새나요 ', '기름쩐내따위 1도 용서하지않는 고소한맛이고요 깨끗한기름에 튀기셔서 그런지 색도 노르스름하니 아주좋아요!! 떡볶이랑 맛있게먹고 매점서먹던것처럼 컵라면에도 넣어먹을꺼예요~! ', '소분보관하고한개집어먹어봤는데기름이너무많아고소한맛이아니라느끼하더라구요 ', '만두피는 옛날에 먹었던거랑 비교 했을때 두꺼워요 ', '야끼만두를 찾으면서 건강한 맛인지를 논하면 안되죠. 요즘은 떡볶이집에서도 찾기 힘든 야끼만두를 저렴히 집에 구비해 두고 떡볶이를 해먹을 수 있는게 좋은거죠. 맛도 이게 맞다 첨에 오자마자 후라이팬에 살짝 구워 먹은게 젤 맛나네요. ', '박스를 열어보니 짱구네에서 맛있게  먹는 방법을 자세히 적은 종이가 보이고 비닐로 50개씩 벌크로 포장되어  있네요. 다른분들은 딱딱하고 맛없다고 하셨는데 제가 받은것은 보드랍고 당면도 말랑하고 맛있었어요. ', '너무 큰 기대보다 옛날 초등학교 앞에서 하는 느낌 다시 느끼고 싶다면 사고, 정말 맛있는 만두를 원한다면 실망할 듯요 ㅎㅎ ', '기름이 세어 나오거나 하는건 없었는데 안에 봉지는 기름 범벅이여서 위생장갑 끼고 바로 시식했어요~  조금 질긴듯 했으나 당면이 막 딱딱하지도 않고 제 입맛엔 맛있어요 배송 오래걸리는거 예상하고 ㅎㅎㅎ 기대이상으로 맛있습니다 ^^ 그 생각하며 여기저기 사먹어 봤는데 솔직히 그 맛이 아니고 다 별루 였거든요 ', '많은기대를하고 불평없이 기다렸고 오늘 오자마자 떡볶이와함께먹었는데 너무딱딱해서 어른도먹기힘들정도더군요. ', '저 그렇게 고급입맛도 아니고 그저 초등학교때 학교앞 분식집에서 팔던 야끼만두맛이 생각 나서 시켰는데.. ']",초등학교 때 분식집에서 팔던 야끼만두 느낌이에요~ 다른 분들은 딱딱해서 먹기 힘들다고 하셨는데 제가 받은 건 부드럽고 고소해서 좋았어요.
gjs,total,505353971.csv,윤영근의 착한나물 맨밥에 비벼먹는 곤드레 비비는 이야기,"['하나 뜯어서 밥에 참기름만 두르고 비벼 먹어봤는데 너무 맛있네요 양념 아무것도 안했는데 기본양념이 되어있어 삼삼하게 맛있네요 ', '곤드레 먼저 먹어 보았는데 오~ 맛있네요! 아이가 안 먹으면 어쩌나 했는데 계란 얹어 주니 냠냠 맛있게 잘 먹더라고요~^^ 맛 보고 입맛에 맞는 걸로다가 쟁여놓으려고 해요. ', '그냥 밥에 비벼먹어도 된다고 해서 속는샘치고 구매 했어요~~서비스로 시래기 나물 한팩도 주셨는데 맛있었어요. 저희 집이 간을 심심하게 먹는편이라서 나물의 간이 좀짠것 같아서 조금씩 넣어서 먹었더니 간이 맛네요 전 아이들 아침에 밥 먹기 힘들어서 곤드레 나물이랑 베이컨을 볶아서 삼각 김밥 처럼 만들어서 줬는데 아주 괜찮았어요~~ ', '곤드레 먼저 먹어 보았는데 오~ 맛있네요! 아이가 안 먹으면 어쩌나 했는데 계란 얹어 주니 냠냠 맛있게 잘 먹더라고요~^^ 맛 보고 입맛에 맞는 걸로다가 쟁여놓으려고 해요. ', '배송이 빨리왔어요 받자마자 뜯어서 맛보고 넘 맛있어서 밥에 휘리릭~~~비벼서 뚝딱 했습니다 ㅎㅎㅎ 간도 적당하고 짜지않습니다! 무엇보다 아이들이 좋아할만한 간과 식감을 가져서 잘먹을것같습니다 사은품으로주신 시래기2봉두 넘넘~~ 잘먹겠습니다 😍😍 맛이너무 좋아서 아마도 양이더 적게느껴지는게 아닌가합니다‼️ ', '나물들이 너무 부드럽고 맛있어요~ ', '고소하고 간편하고 간도 잘 맛고  맛있어요 ', '이것만 갖춰져있다면 나물이 들어갔을때 꽤 괜찮아요. 하지만 단독으로 맛있게 먹기엔 무리입니다. ', '그리고 한 봉지 뜯어서 밥 비벼서 먹었는데 두 스푼 정도 까끌꺼리는 식감이 느껴져서 아쉬웠습니다 ', '맛은 괜찮은데 생각보다 수분함량이 높은거 같아요 시래기도 별로 질기지 않고... ']",기본양념이 되어 있지만 간도 적당하고 짜지 않습니다. 시래기도 별로 질기지 않고 부드럽지만 두 스푼 정도는 까끌거리는 식감이 느껴졌어요.
gjs,total,4672014584.csv,뽀로로 컵 떡볶이×1개  매콤/크림/짜장/랍스터맛,"['짜장도 맛있네요ㅎ 잘먹었습니당 ', '짜장이 제일 맛있어서 일단 이건 무조건 사야해요 크림도 잘 먹어요 ', '냄비에 살짝 끓여서 졸이면 더 맛있어요 ', '짜장이 젤 맛있어요 ㅎㅎ ', '맛있다고잘먹었어요. 크림은 자기스타일이아니라더니 짜장은맛있대요. ', '아이가 뽀로로짜장떡볶이랑 크림떡볶이가 먹고싶대서 처음 구매해보는데 맛있게 잘 먹네요^^ 제가 먹어봐도 쫀득하고 양념도 맛있고 좋아요! ', '아이가 넘 좋아쇼~ 초코퐁은 우유맛이강해요 ', '애기가 넘 잘 먹구 저도 맛있어서 같이 먹어요^^ 크림도 맛있어요~! ', '매콤떡볶이는 매운거 못먹는 아이는 못 먹더라구요~ 짜장이 제일 맛있네요. ', '랍스터는 새우 갈은맛나요~ ']",쫀득하고 양념도 맛있어요! 짜장이 정말 맛있네요. 매콤떡볶이는 매운거 못 먹는 아이는 못먹을 수 있어요~
gjs,total,5203381111.csv,올반 흔한남매 찰핫도그 80g,"['에어프라이기가 없어서 바삭하지는 않지만 겉 빵이랑 치즈랑 전체적으로 부드럽고 맛있어요. ', '찰핫도그라 약간 쫄깃한 식감이 맛있어요. 치즈랑 소시지 반반이라 각각의 맛을 즐길 수 있는 것도 좋습니다. ', '와 에프 돌리니 진짜 맛있어요.. ', '핫도그가 맛있습니당 ㅎ ', '쫀득하고 맛있어요 잘먹었습니다 ', '애프 돌리면 바삭바삭 아주 맛있어요! ', '맛좋고 치즈도듬뿍들어가있어좋아요 ', '맛있어요 치즈 많음 ', '치즈가들어있어 부드럽고맛있어요 ', '치즈부분은 맛있는데 햄 진짜 엄청 맛없어요 ']",빵이랑 치즈가 전체적으로 부드럽고 맛있어요. 찰핫도그라 쫄깃하고 좋아요. 다만 햄은 조금 맛없어요.
gjs,total,2618939832.csv,부산어묵 쌀어묵 찐어묵 유부주머니 국제시장 어묵,"['쫄깃하면서 특유의 비린내가 안나요!! ', '단단한 느낌~ 다음날 먹어도 퍼지지 않고 쫀쫀함이 유지되어 맛있었어요. ', '쌀로 만들어서 그런지 속이 편하고 쫄깃하니 넘 맛있어요. ', '쫄깃하고 맛있어요~ ', '항상 재구매~~~데치지 않고 요리해도 기름이 뜨지 않아 느끼하지 않아요. ', '쫄깃하면서 특유의 비린내가 안나요!! ', '치즈어묵 다른곳에서 시킨게 기름지고 달아서 여기서 주문했는데 담백하고 달지않고 맛있어요. ', '온가족 밥반찬으로도 히먹고 어묵탕 끓여서도 넘 맛나게 먹었어요!!😊❤️ 비린내도 하나도 안나네영 !! ', '타사에서 주문해먹다 궁금해서 시켜봤는데요 많은상품평에 비해서는 기대이하 입니다ㅠㅠ어묵이 오래된건지 딱딱해요 ', '고추핫바인데 매운맛도 별로 없네요 ']",다음날 먹어도 퍼지지 않고 쫄깃하니 넘 맛있어요. 요리해도 특유의 기름이 뜨지 않아 담백하고 비린내도 하나도 안나요!
gjs,total,3913907531.csv,프리미엄 냉동도시락 점심 건강 간편 도시락 넉넉소반 12종 골라담기,"['너무 맛있고 양도 적지않아서 일반식으로 딱입니다. 간도 너무 세지 않고 심심한듯 맛있고 야채도 냉동 도시락임에도 불구하고 냉장야채같이 싱싱하네요. 오리훈제부추  평소에도 소세지는 좋아하지않아 소세지메뉴와 버섯탕수육은 바삭하지도 버섯식감도 없어 개인적으로 별로였긴했어요 ', '으로(전반적으로 소스도더들어가고 싱거움이 덜해져서 평균입맛에 좀더 가까워졌지만)생야채들 냉동됐다 해동된 그 물컹물컹한 식감 극혐하시는분. 카레짠거 개선됨. 평소 접시에 덜어 뎁혀먹고 싱거운스타일을 좋아하는 나는 불만이 없었지만 쨋든 예나 지금이나 잘 먹고있음. 소세지 계란지단 비린적이 좀 있었음. ', '처음에는 넉넉소반을 시켜먹다가 요즘은 식단 관리 하느라  곤약닭밥을 시켜먹고 있는데 정말 맛있어요. 그런 냄새도 없어서 좋고, 약간 매콤해서 저는 오히려 더 좋은거 같습니다. ', '잔슨빌소시지/쉬림프타르타르/두툼한등심돈가스 표고채탕수육/촉촉한삼겹수육  ★ ★ ★ ★  단짠소불고기/향긋한깻잎닭갈비/훈제오리와부추  곤약닭밥카레는 이번에 첨시켜봤는데 오호 또정착할메뉴다 좋아했는데(카레좋아함) 짰어요ㅠ ', '생각보다 포만감 있고 돈가스도 맛있어요! ', '성인여자 1인분 일반 식사양으로 넉넉하고 배부릅니다 포만감도 오래가요 맛도 12가지 한번 다 먹어보고 맛있는거만 시켜야지 했는데 지금 절반 넘게 먹었는데 다 맛있어요 곧 재주문 할거 같습니다 ', '맛은 있는데 후기에 나와있는것만큼 반찬이 엄청나게 푸짐하고 맛있진 않았어요. 반찬은 생각보다는 부실한데 밥은 식감이 갓지은밥처럼 맛있었어요! ', '오늘 세번째인데 생각보다 소시지 맛있네요. 어제그제 먹은건 좀 밍밍했어요. ', '맛 없어요. 간이 하나도 안 맞습니다. 니 맛도 내맛도 아님. 닭 비린내 납니다. ', '샐러드재료가 좀 신선하지않은 느낌이네요ㅜ ']",간이 너무 세지 않고 심심한듯 맛있어요. 밥은 갓지은 밥처럼 맛있는데 반찬은 생각보다 부실하긴 하네요.
gjs,total,5553233399.csv,오르막 떡볶이,"['볶음밥: 볶음밥을 조리하면 정말 너무너무너무 달아집니다. 자극적인 배달 떡볶이도 볶음밥을 만들면 살짝 순해지는데 오르막은 확 달아지고 안 매워져서 김치볶음밥이 더 매울 정도였어요... ', '떡볶이 한 입씩 물 때 그 쫀득함이 너무 맛있다. 처음은 어렵겠지만 이렇게 여러 과정을 거쳐 [오르막 떡볶이]만의 특별한 맛이 정착했으면 좋겠어요. ', '전 맨 처음에 리뷰이벤트 당첨돼서 먹었던 수비드 방식의 오르막떡볶이가 좀 더 그리워요🥺 이번 것도 물론 맛있는 건 사실인데 뭐랄까 떡의 식감이나 양념이 밴 정도가 살짝 달라졌고 예전의 양념 맛이 좀 더 개성있었던 느낌...! ', '진짜 맛있게 매콤해...✨ 진짬뽕면 넣어도 맛있고요 진짜 멸치칼국수면 양념 기가막히게 잘베어요✨ 3️⃣로제떡볶이 와 로제 진짜 오픈 때 실패하고 눈물을 흘리며 그땐 짜장과 오리지널만 구매... 소스가 매콤하니 하나도 안느끼하고 첵오‼️‼️‼️ 🌼주저리주저리 했지만 안먹어보면 몰라요🌼  I ❤️ Ormak ', '떡이 굉장히 쫀덕해요 오뎅도 싼 오뎅같지 않고 통통하고 떡도 통통하고 크고양념도 매콤달콤 ㅠㅠㅠ 포장 배송 음식 모두다 신경쓰신게 느껴져요 스티로폼박스안에 아이스팩까지 완벽 ㅠㅠㅠ학교앞 즉석떡볶이 맛 또는 고급진 편의점 떡볶이 맛이랄까.. ', '상시판매로 바뀌고 나서 오랜만에 구매했는데요, 역시 맛은 최고!! 진짜 맛있어요. 그런데 떡이 좀 많이 아쉬웠습니다ㅠㅠ 예전에 사선떡이 아닐때는 정말 쫄깃 쫀득하고 냉동떡이 아닌것처럼 너무 맛있었는데, 떡이 바뀌고나서 젓가락으로 누르니까 저렇게 다 부스러져요ㅠㅠ 소스 맛 자체는 변함없이 맛있어요!!!❤️& ', '정말루 인스타에 올라오는 사진이나 후기들보고 너무 맛있을것같아서 오픈날만 기다렸다가 오픈하자마자 바로 사서 어제 도착하자마자 저녁에 동생이랑 해먹었는데 너무 맛있어여 정말... 배달떡볶이맛 아니고 뭔가 집에서 먹을수 있는 젤 맛있는 떡볶이가 아닐까싶어요!! (집떡볶이 느낌+맛있는 맛+맛있는마아아앗)화민이 추천해주신 레시피대로 떡볶이에 파넣고 먹고 남긴 떡볶이랑 어묵 잘게 잘라서 밥넣고 참기륵 휘릭하고 김가루넣어먹으니까 진짜 존맛탱ㅠㅠㅠ치즈는 그냥 제가 넣고싶어서 넣었는데 너무 맛있더라구요... 암튼 배달떡볶이보다 건강할 것같은데 맛도 엄청 맛있고 조리하기도 편하고 가성비 좋구 ㅠㅠㅠ떡볶이속에서 헤엄치고싶은맛... 소스도 너무 맛있구 .. ', '처음 출시됐을 때 저는 맛있게 먹었기 때문에 이번 버전도 더 기대했는데 더 맛있네요 .. 달짝지근하고 어묵이 전이랑 비교도 안되게 통통하니 맛있어요 떡은 말할 것도 없구 저는 파만 추가해서 먹었습니다 ', '그리고 짜장 떡볶이에서도 리뷰를 남겼는데 진짜 가장 큰 문제가 떡볶이보다 사리로 넣은 라면이 더 맛있다는 겁니다 사리를 넣지 않았으면 절대 안먹었을 떡볶이고 두명에서 먹고 사리까지 했으니 양은 꽤 됩니다 제 입맛엔 별로에요 당장 내 집앞에서 2500원이면 사먹을 진짜 맛있는 시장 떡볶이를 나두고 라면 사리를 빼면 손이 가지 않을 맛인 떡볶이를 7500원이나 주고 먹진 않겠죠.... ', '편의점 떡볶이나 밀키트 떡볶이 중 맛있는 편인 평범한 달달떡볶이입니다. 그리고 조리하면 떡이 갈라지는 게 아쉬웠네요. 맛의 특별함이 있다면 가격 감수하고 구매할 의사는 충분하지만 솔직히 그러한 특출난 맛도 없었구요! 시중에 풀무ㅇ 편의점 컵 떡볶이랑 맛 제일 비슷해요. ㅇㅇ ']",달달한 떡볶이입니다. 볶음밥을 조리하면 너무 달아지긴 해요. 떡은 살짝 아쉬웠어요. 조리하면 갈라지고 누르니까 다 부스러지더군요...
gjs,total,4547257614.csv,리얼감자탕(넉넉한 2인분),"['이번에 큰 암수술을 하게된 19살 딸래미가 잘 먹지도 못하고 입맛이 없었고 제한해야할 음식이 많아서 시켜먹는건 생각도 안하다가 감자탕이 너무나 먹고싶다길래 저희동네 감자탕맛집 엄청 많지만 조미료도 많이 들어가있고 간이쌔서 먹일수없고해서 한번 시켜볼까하고 주문했는데 저희딸 먹는내내  엄마! 여기 대박이야 간도 쌔지않고 너무 담백하고 맛있어 하면서 그동안 밥도 안먹던애가 어제저녁 밥 두공기 먹었어요~ 안먹였는데 정말 오랫만에 밥 두공기나먹고 조미료맛도 안나고해서 더 주문할꺼예요~^^ 저 정말 리뷰 안쓰는 사람중 하나인데 엄언니 인스타보다가  대구에서 사업하는 남편한테 뒷고기부터 대구에서 엄언니 맛있게 드시는것들 보내달라고해서 먹었지만 감자탕이 최고네요~~~^^ ', '혼자 사시는 친정아빠께  한번 드셔보시라고 내어드렸는데 앞전에 다른 인스타판매자분이 파시는 감자탕에 크게  메리트못 느꼈는데 엄언니네감자탕 국물 한숟갈뜨는 순간 진짜 텁텁함 1도없이 깔끔해서 놀랬어요 ', '저랑 신랑 대전사람 이라 대전에 일&times;감자탕이라고 유명해서 자주 갔었는데 신랑이랑 둘이 거기보다 훨~~씬 났다고 그곳은 조미료맛이 너무 강해서 먹다보면 느끼하고 그느끼함을 잡으려 너무 맵게해서 다음날 화장실 들락거리고 그랬는데.. 요기는진짜 진하고 깔끔하고 감칠맛에  얼~~큰~~하니 너무 맛있는데 담날 속까지 편안~해요!! 라면사리 안먹을수가 없다며 라면사리 먹고 김치 쫑쫑 썰어 넣고 볶음밥까지 야무지게 해먹었자나여ㅋㅋ엄언니 인스타 감자탕 먹방 동영상 보면서 더 맛있게 먹었어여❤❤언니 너무 복스럽고 예쁘게 맛나게 드시자나여😆😆  진짜 너무너무 맛있고요!! ', '뭔가모르게 배달되는건 잡내가 항상느껴져서 맛있게 먹은 기억이 없네요~~ 잡내도 없고 이가격에 고기나 우거지? 물에빠진고기는 절대 입에도 안대는 둘째딸이 라면사리까지 맛나게 먹더라구요~~^^ ', '시래기도 너무너무 충분하고 살밥도 엄청 많네요 아니 진심 맛있어요 ', '너무너무 맛있어요😍 1년 이상 인스타 팔로우하며 사장님 소식 보고 있었는데 마침 저희 직장에 새로 들어온 직원도 사장님 감자탕 주문해서 먹었는데 너무 맛있다 포장도 꼼꼼 깔끔하고 고기도 땡땡 얼어서 신선도 좋게 택배 오고 목욜 오후 주문해서 토욜 점심에 택배 받자마자 바로 먹을거라고 물 쪼큼 부어서 뚜껑 닫고 약한 불로 끓였더니 얼었던 고기도 금방 녹더라구욧! 중학생 딸내미랑 끓여서 고기 한점 먹는 순간 둘이서 감탄감탄을 ㅋㅋㅋ 국물 한입 먹는 순간 크~으~!!! 밥 쪼큼이랑 고기 살 다 뜯어 먹고 배불러서 담날 일욜 아침 남은 국물에 사리면이랑 떡국떡이랑 만두 넣어 전골처럼 끓여 먹었는데 이것도 끝내주더라구요^^ 중학생 딸내미가 하는 말이 &quot;엄마 양도 양이지만 감자탕 맛이 너무너무 맛있어~!!! 다른데 감자탕은 못 먹겠다고~ 고기도 부드럽고 살도 많고 국물은 깊고 진하고 간은 딱이고~ 참! 쭈욱~ 이렇게 맛있는 감자탕 계속 만들어주세요❤️ ', '더운 날씨 맛있는 감자탕 끓이신다고 고생많으시죠 구매해보고 너무 맛나서 꾸준히 구매해먹는 소비자입니다 중삼이 초육 초사 그리고 남펴니 ㅎ 이거 하나면 아주 한끼 쉽고 편하게 또 맛나게 해결합니다  맛이 있으니 아무도 불평 안하구요 !! 저희 가족은 깔끔하고 자극없는 부분이 맘에 들어서 오늘도 시키러 왔어요 ㅎ ', '깔끔하게 잘 포장되어 왔어요, 맛도 자극적이거나 조미료 맛 안 느껴지게 담백한 맛이고요. 볶음밥 레벨까지는 너무도 어려웠다는 ㅎㅎㅎ 깔끔하고 담백한 맛 원하시는 분들은 드셔보세요, 그런데 센 간 좋아하시는 분들은 약간 슴슴하다 느껴지실듯 해요^^ ', '어쨌든 열심히 끓여서 먹어보려고 한입했는데 먹을수록 자꾸 탄맛이 나는거 같아서 고기도 한점먹고 국물도 한입먹고 우거지고 한점먹어보니 우거지에서 약간 살짝 탄향이 베인것같은 맛이 나더라구요 ', '그러니 당연히 고기도 맛이 없고 국물도 맛이 없어요. 맛있게 라면까지 끓이는 영상에 좋아요 비린맛. ']",국물이 조미료 맛도 하나도 안나고 텁텁하지도 않아요! 잡내도 없구요. 우거지도 너무너무 충분해요. 다만 우거지에서 약간 탄향이 베인 것 같은 맛이 났어요.
gjs,total,4109175465.csv,[이제이푸드스토리] 치즈볼 크림 라이스 체다 서울 흑미 서울 진우 식품 선택구매,"['제 입맛에는 보부가 가장 맛있네요~ 찐한 모짜렐라 치즈의 풍미가 풍성합니다! 굿투베이크 진우식품 서울식품 모두 치즈 맛이 비슷했습니다. ', '진우식품 -뛰기기전에는 조금만 해동되어도 잘 붙음  배송되었을때도 모양이 눌러져 와서 다시 한개씩 굴려서  지퍼백에 서로 간격두고 소포장에서 냉동함 -튀겨서 자르면 치즈가 흘러내림 -겉이 서울식품보다 딱딱해지고 단맛이더남, 바닐라향도 많이남(치즈향인지도...) 아이는 치즈가 늘어나는 것보고 진우식품치즈볼을 더 선호했으나 제 입맛에는 서울식품이 더 담백하고 덜달고 쫄깃해서 좋네요. ', '모짜렐라는 셋다 쫄깃ㆍ고소ㆍ짭쪼름하고 라이스찰치즈볼과 모짜치즈볼과치즈볼화이트구매했어요 ', '제 입맛에는 보부가 가장 맛있네요~ 찐한 모짜렐라 치즈의 풍미가 풍성합니다! 굿투베이크 진우식품 서울식품 모두 치즈 맛이 비슷했습니다. ', '좀 더 크림치즈맛 나면서 bhc치즈볼과 더 흡사한 맛임 ', '쫀득하고 달콤하고 아주 맛있습니다!! 비에이치씨 치즈볼이랑은 아예다른데 이건 이거대로 진짜 맛있어요! ', '에프에 돌리면 밀가루맛 엄청 심하고 진짜 맛없어요. 너무 맛없어서 후기가 왜이렇게 좋은거지하고봤는데 기름에 튀긴 사람만 맛있다고 제발 기름에 튀겨먹으라는 후기를 보고 기름에 다시 튀겼는데 맛있었어요. 그래도 싼 가격에 맛있게 먹어서 다음에 재구매 의사있어요. ', '맛 없어요.. 크림치즈가 아니고 싸구려 슈크림 같은 맛나요... ', '아진짜 댓글에 보부꺼 리뷰 많다고 그래서 믿어보고 구매했는데 맛 없어요. 에프에 돌리던 튀기던 밀가루 맛 나구요 피가 두꺼워서 질겨요. 그리고 안에 모짜 싸구려 모짜라 그런지 니맛도 내맛도 아닙니다... ', '치즈볼 안에 치즈도 거의 안 들어있고 내용물은 달달한연유맛만나네요 ']",모짜렐라 치즈의 풍미가 풍성하고 쫄깃하고 고소해요! 다만 에어프라이어에 돌리면 밀가루 맛 엄청 심하게 나니 기름에 튀겨드세요.
gjs,total,4714757836.csv,잇메이트 볶음밥 1팩 골라담기 / 닭가슴살 김치 양송이 갈비 갈릭 현미 냉동 몬스터,"['전자레인지에 돌리고 치즈 한장 올려서 먹으면 진짜 맛있어요ㅠㅠ 다이어트에게 최고 행복이에용 ', '이 치료 중이라 군것질 전혀 안 하고 반찬도 딱딱한 건 먹지 않는데 방금 씹은 첨부된 사진에 있는 걸 씹고 나서 이가 또 아파오네요.. ', '볶음밥은 안짜고 맛있어요 ', '어쨌든 후기 보니까 짜다고 하시는 분도 있던데 저한텐 적당했고 너무 맛있어서 재구매 의향은 있습니다~ ', '저번에 시켜먹고 맛있어서 재구매했어요! 소시지도 많고 고추맛이 있어서 매콤하고 좋아요~ ', '물건받아서 매콤제육 먹어봤는데 맛있네요 야채두 제법있구 맛있게 먹었어요 ', '(소세지볶음밥) 현미볶음밥만 시켰는데 소세지도 맛있네요 ', '엄청 맛있어요😍😍 현미밥 김치라고 하길래 맵거나 자극적이면 어쩌나 걱정했는데 전혀~ 제가 딱 좋아하는 슴슴한 맛이예요! 양송이도 맛있지만 김치맛을 더 추천합니다👍🏼 ', '닭 비린내가 조금 나요ㅜㅜ ', '하나 먹어봤는데 조미료 맛이 강하네요. ']",후기 보니까 짜다고 하시는 분도 계시던데 저한텐 안짜고 맛있었어요. 슴슴하고 맵지 않았어요. 다만 닭비린내가 좀 났어요.
gjs,total,4928203403.csv,로뎀푸드 서울마님죽 호박죽 외 골라담기 8팩 주문시 증정품+6(랜덤),"['시골 할머니댁에 보내드렸는데  죽이 간도 세지않고 맛있다고 하셔서 또 보내드리려구요 ', '간도 적당하고 일반 다른죽들은 죽인지 미음인지 모르겟다 싶을때가 많은데 이건 진짜 레알 죽인것 같아요. 일단 맛있어요 종류별로 많이 시켜서 먹어봣는데 다음에 걸러야지 할것도 없이 다 맛있어서 당황햇어요. ', '죽이 신선하고 적당하게 간도 맞아서 아주 맛나게 잘 먹었습니다 ', '너무달지도않고맛있어요 단팥죽 달콤팥죽 둘다샀는데 단팥죽이 더단것같아요 ', '인공죽 같지않고 먹을만 해요.. ', '호박죽도맛있고 인절미도 맛있어요 ', '아침에나 입맛없을때 간단히 먹기좋고 맛도좋아요 ', '아무튼 맛있게 잘먹겠습니다~ 새우죽 지금 조리해서 먹고있는데 간도 쎄지도않고 삼삼하니 맛있어요ㅎㅎ ', '맛은괜찮은데 낙지죽이 너무매워요 ', '팥죽이 간편하고 맛있네요. ']",간도 세지 않고 전체적으로 맛있어요. 인공죽이나 미음같지 않은 진짜 죽이에요. 다만 낙지죽은 매울 수 있어요.
